UBIGEO,DISTRITO,PROVINCIA,DEPARTAMEN,area_km2,densidad,descargas_anio,altitud,estrato,legacy_N,legacy_py,legacy_tasa,legacy_letalidad
120803,HUAY-HUAY,YAULI,JUNIN,193,15.95,3078,4545.08318014706,>3500,0,19820.0351452671,0,0
120804,MARCAPOMACOCHA,YAULI,JUNIN,883.3,11.68,10317,4497.66870857602,>3500,0,6836.0306372549,0,0
120805,MOROCOCHA,YAULI,JUNIN,264.8,21.89,5796,4619.87959866221,>3500,0,47225.003030303,0,0
120806,PACCHA,YAULI,JUNIN,322.7,12.69,4095,4237.54765174403,>3500,0,14599.1537537538,0,0
120807,SANTA BARBARA DE CARHUACAYAN,YAULI,JUNIN,680.3,11.25,7653,4497.86065038527,>3500,0,8629.75875118259,0,0
120808,SANTA ROSA DE SACCO,YAULI,JUNIN,100.3,11.21,1124,4264.52074139453,>3500,0,75624.7538531278,0,0
120809,SUITUCANCHA,YAULI,JUNIN,215.3,13.21,2844,4690.10818593172,>3500,0,6250.23310344828,0,0
120810,YAULI,YAULI,JUNIN,410.6,22.18,9107,4650.11264864865,>3500,0,48522.1133889695,0,0
120901,CHUPACA,CHUPACA,JUNIN,20.5,10.36,212,3256.7264957265,2500-3500,1,193149.056781311,5.17734860663715,524.109014675052
120902,AHUAC,CHUPACA,JUNIN,72,9.08,654,3864.12406947891,>3500,0,60212.0250222091,0,0
120903,CHONGOS BAJO,CHUPACA,JUNIN,96.3,7.43,716,3995.90659340659,>3500,0,43176.1646712876,0,0
120904,HUACHAC,CHUPACA,JUNIN,23.9,10.09,241,3388.25461254613,2500-3500,0,26901.9081797608,0,0
120905,HUAMANCACA CHICO,CHUPACA,JUNIN,11,10.64,117,3205.376,2500-3500,0,101576.586996783,0,0
120906,SAN JUAN DE ISCOS,CHUPACA,JUNIN,26.3,9.2,242,3699.38926174497,>3500,0,20809.0017204301,0,0
120907,SAN JUAN DE JARPA,CHUPACA,JUNIN,136,7.11,967,4169.07767624021,>3500,0,22775.1552238806,0,0
120908,TRES DE DICIEMBRE,CHUPACA,JUNIN,11.8,8.79,104,3185.68421052632,2500-3500,0,28908.0974393083,0,0
120909,YANACANCHA,CHUPACA,JUNIN,757,9.91,7502,4349.37120149603,>3500,0,23192.8866322009,0,0
130101,TRUJILLO,TRUJILLO,LA LIBERTAD,38.5,0.29,11,37.2588235294118,0-500,1,3121467.83395188,0.32036210308596,10101.0101010101
130102,EL PORVENIR,TRUJILLO,LA LIBERTAD,17.9,0.29,5,282.177339901478,0-500,0,1738102.20204964,0,0
130103,FLORENCIA DE MORA,TRUJILLO,LA LIBERTAD,3.6,0,0,104.452380952381,0-500,0,422071.024977258,0,
130104,HUANCHACO,TRUJILLO,LA LIBERTAD,317.3,0,0,403.176186416596,0-500,0,807085.649446807,0,
130105,LA ESPERANZA,TRUJILLO,LA LIBERTAD,21.7,0,0,124.334710743802,0-500,0,2055066.62807913,0,
130106,LAREDO,TRUJILLO,LA LIBERTAD,495,0.12,59,773.313147845063,500-1500,0,421655.068432043,0,0
130107,MOCHE,TRUJILLO,LA LIBERTAD,27.5,0.29,8,41.2614379084967,0-500,0,391438.006873348,0,0
130108,POROTO,TRUJILLO,LA LIBERTAD,150.7,0,0,1146.97311827957,500-1500,0,35470.2964102564,0,
130109,SALAVERRY,TRUJILLO,LA LIBERTAD,290.8,0.57,166,302.871406491499,0-500,0,208850.657596268,0,0
130110,SIMBAL,TRUJILLO,LA LIBERTAD,389.9,0.46,179,1363.81283175629,500-1500,0,40839.4518072289,0,0
130111,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,11.9,0.57,7,10.4926470588235,0-500,0,715438.757678644,0,0
130112,ALTO TRUJILLO,TRUJILLO,LA LIBERTAD,18.2,0.29,5,265.318407960199,0-500,0,257935,0,0
130201,ASCOPE,ASCOPE,LA LIBERTAD,299,0,0,516.882388419783,500-1500,0,61730.0071376548,0,
130202,CHICAMA,ASCOPE,LA LIBERTAD,900.3,0.34,306,646.9435,500-1500,1,144608.05763815,6.91524397971156,363.108206245461
130203,CHOCOPE,ASCOPE,LA LIBERTAD,99.8,0,0,105.423529411765,0-500,0,88216.0009154715,0,
130204,MAGDALENA DE CAO,ASCOPE,LA LIBERTAD,161,0,0,34.7445500279486,0-500,0,23937.0301675978,0,
130205,PAIJAN,ASCOPE,LA LIBERTAD,82.6,0.18,15,99.2015334063527,0-500,0,263318.401641076,0,0
130206,RAZURI,ASCOPE,LA LIBERTAD,311.9,0,0,69.7664930555556,0-500,0,85165.4936708861,0,
130207,SANTIAGO DE CAO,ASCOPE,LA LIBERTAD,136.6,0,0,48.8270627062706,0-500,0,180303.31283208,0,
130208,CASA GRANDE,ASCOPE,LA LIBERTAD,662,0.14,93,610.197004765146,500-1500,0,268708.236754689,0,0
130301,BOLIVAR,BOLIVAR,LA LIBERTAD,737.3,2.11,1556,2935.24291646312,2500-3500,0,45432.2734718338,0,0
130302,BAMBAMARCA,BOLIVAR,LA LIBERTAD,164.5,1.66,273,2618.05634573304,2500-3500,0,28163.101663006,0,0
130303,CONDORMARCA,BOLIVAR,LA LIBERTAD,323.9,2.2,713,3187.72031076582,2500-3500,0,19219,0,0
130304,LONGOTEA,BOLIVAR,LA LIBERTAD,189.2,2.22,420,2126.94966761633,1500-2500,0,21168.0515551768,0,0
130305,UCHUMARCA,BOLIVAR,LA LIBERTAD,221.3,3.53,781,3348.12190166599,2500-3500,0,21241.3223684211,0,0
130306,UCUNCHA,BOLIVAR,LA LIBERTAD,100.4,4.67,469,2372.52068345324,1500-2500,0,8098.00110375276,0,0
130401,CHEPEN,CHEPEN,LA LIBERTAD,289.9,0.59,171,372.077138413686,0-500,0,442094.388619357,0,0
130402,PACANGA,CHEPEN,LA LIBERTAD,590.9,0.08,47,248.64475695506,0-500,0,226027.449406984,0,0
130403,PUEBLO NUEVO,CHEPEN,LA LIBERTAD,272,0.25,68,60.1492686170213,0-500,0,115191.395931511,0,0
130501,JULCAN,JULCAN,LA LIBERTAD,228.3,2.46,562,3302.25128003151,2500-3500,1,115074.02536005,8.69005839390031,197.706603400554
130502,CALAMARCA,JULCAN,LA LIBERTAD,209.4,2.56,536,3551.89622641509,>3500,0,44884.3655893168,0,0
130503,CARABAMBA,JULCAN,LA LIBERTAD,235,0.65,153,3192.93826687117,2500-3500,0,62339.0070707071,0,0
130504,HUASO,JULCAN,LA LIBERTAD,439.8,0.31,136,3059.27257866776,2500-3500,0,56235.0039987204,0,0
130601,OTUZCO,OTUZCO,LA LIBERTAD,403.1,2.63,1060,2952.74314381271,2500-3500,0,243040.49801513,0,0
130602,AGALLPAMPA,OTUZCO,LA LIBERTAD,258.9,1.4,362,3372.8266897747,2500-3500,0,94260.5875989956,0,0
130604,CHARAT,OTUZCO,LA LIBERTAD,66,1,66,2458.84931506849,1500-2500,0,22892.3679173048,0,0
130605,HUARANCHAL,OTUZCO,LA LIBERTAD,135.4,0,0,2672.62524916944,2500-3500,1,36579.8028639618,27.3374901368097,
130606,LA CUESTA,OTUZCO,LA LIBERTAD,41.6,0.37,15,2824.93695652174,2500-3500,0,5941.0015015015,0,0
130608,MACHE,OTUZCO,LA LIBERTAD,37.4,4.25,159,3332.03846153846,2500-3500,0,25662.0884588804,0,0
130610,PARANDAY,OTUZCO,LA LIBERTAD,22.2,0.37,8,3076.27868852459,2500-3500,0,4831.0889292196,0,0
130611,SALPO,OTUZCO,LA LIBERTAD,196,1.65,323,2801.1069297843,2500-3500,0,59078.1199877564,0,0
130613,SINSICAP,OTUZCO,LA LIBERTAD,455,0.85,387,2336.49554543655,1500-2500,0,67528.1521653284,0,0
130614,USQUIL,OTUZCO,LA LIBERTAD,468.2,1.34,627,2979.74231950845,2500-3500,0,205263.378403958,0,0
130701,SAN PEDRO DE LLOC,PACASMAYO,LA LIBERTAD,686.2,0,0,231.530448507168,0-500,0,175981.846444107,0,
130702,GUADALUPE,PACASMAYO,LA LIBERTAD,168.3,1.33,224,105.766219839142,0-500,0,400450.915050106,0,0
130703,JEQUETEPEQUE,PACASMAYO,LA LIBERTAD,48.9,1.02,50,41.2472324723247,0-500,0,42203.8892841263,0,0
130704,PACASMAYO,PACASMAYO,LA LIBERTAD,34.9,0.34,12,36.6020671834625,0-500,0,292875.039881084,0,0
130705,SAN JOSE,PACASMAYO,LA LIBERTAD,179.2,0,0,300.056338028169,0-500,0,114821.761424945,0,
130801,TAYABAMBA,PATAZ,LA LIBERTAD,338.2,1.23,416,3717.9824794266,>3500,0,124581.073823084,0,0
130802,BULDIBUYO,PATAZ,LA LIBERTAD,230,2.35,540,3671.57126122608,>3500,0,38272.4001428231,0,0
130803,CHILLIA,PATAZ,LA LIBERTAD,308.9,3.2,988,3093.3341080767,2500-3500,0,117955.865772846,0,0
130804,HUANCASPATA,PATAZ,LA LIBERTAD,226.2,3.62,819,3430.71819262782,2500-3500,0,55227.0025948751,0,0
130805,HUAYLILLAS,PATAZ,LA LIBERTAD,92.9,0.98,91,3544.13211186114,>3500,0,9786.9793814433,0,0
130806,HUAYO,PATAZ,LA LIBERTAD,125.3,5.72,717,2763.255547602,2500-3500,0,33719.1275362319,0,0
130807,ONGON,PATAZ,LA LIBERTAD,1312.9,2.66,3492,2977.99781420765,2500-3500,0,12114.3494584837,0,0
130808,PARCOY,PATAZ,LA LIBERTAD,277.9,1.61,447,3202.63161290323,2500-3500,0,192751.371223438,0,0
130809,PATAZ,PATAZ,LA LIBERTAD,393.4,1.94,763,2882.30818472794,2500-3500,0,98834.014882656,0,0
130810,PIAS,PATAZ,LA LIBERTAD,310.3,1.43,444,3337.37032744132,2500-3500,0,17314.7313034188,0,0
130811,SANTIAGO DE CHALLAS,PATAZ,LA LIBERTAD,130.6,2.8,366,2849.19339298004,2500-3500,1,20418.4394849785,48.9753392141295,303.582270795386
130812,TAURIJA,PATAZ,LA LIBERTAD,130.6,3.76,491,2768.35665294925,2500-3500,0,27250.0211012199,0,0
130813,URPAY,PATAZ,LA LIBERTAD,118.5,2.21,262,3099.68048229088,2500-3500,0,21582.5551500406,0,0
130901,HUAMACHUCO,SANCHEZ CARRION,LA LIBERTAD,416.1,3.28,1365,3356.62918918919,2500-3500,4,734021.15929135,5.44943418778519,325.600325600326
130902,CHUGAY,SANCHEZ CARRION,LA LIBERTAD,417.5,2.42,1010,3321.99978466839,2500-3500,0,175156.546853001,0,0
130903,COCHORCO,SANCHEZ CARRION,LA LIBERTAD,262.8,0.43,113,2574.87623931624,2500-3500,0,91136.7781463611,0,0
130904,CURGOS,SANCHEZ CARRION,LA LIBERTAD,98.4,2.63,259,3268.10146252285,2500-3500,0,79483.5601280293,0,0
130905,MARCABAL,SANCHEZ CARRION,LA LIBERTAD,235.6,5.9,1390,3218.27376861398,2500-3500,1,100275.087382816,9.9725667271906,79.9360511590728
130906,SANAGORAN,SANCHEZ CARRION,LA LIBERTAD,337.6,3.8,1283,3231.39707057257,2500-3500,0,134877.581816947,0,0
130907,SARIN,SANCHEZ CARRION,LA LIBERTAD,335.9,1.8,605,3652.653393907,>3500,0,89527.7337260079,0,0
130908,SARTIMBAMBA,SANCHEZ CARRION,LA LIBERTAD,397.9,1.33,529,2446.30948081264,1500-2500,0,130161.201771031,0,0
131001,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,LA LIBERTAD,1081.9,0.99,1071,3146.22223143924,2500-3500,1,183845.511881919,5.43934953735659,103.745201784417
131002,ANGASMARCA,SANTIAGO DE CHUCO,LA LIBERTAD,146.1,4.05,592,3150.54489544895,2500-3500,0,44388.7104795737,0,0
131003,CACHICADAN,SANTIAGO DE CHUCO,LA LIBERTAD,270.5,5.28,1428,3683.1015936255,>3500,0,51608.3937788412,0,0
131004,MOLLEBAMBA,SANTIAGO DE CHUCO,LA LIBERTAD,69.4,2.95,205,3402.12661498708,2500-3500,0,16557.0048543689,0,0
131005,MOLLEPATA,SANTIAGO DE CHUCO,LA LIBERTAD,69.1,0.5,35,3373.21168831169,2500-3500,0,21798.1038961039,0,0
131006,QUIRUVILCA,SANTIAGO DE CHUCO,LA LIBERTAD,555.3,3.6,1999,3791.28749595076,>3500,0,123206.014278429,0,0
131007,SANTA CRUZ DE CHUCA,SANTIAGO DE CHUCO,LA LIBERTAD,168,0.43,72,2834.86958845537,2500-3500,0,27348.0081645983,0,0
131008,SITABAMBA,SANTIAGO DE CHUCO,LA LIBERTAD,315.2,1.71,539,3623.15817923186,>3500,0,33073.0067897882,0,0
131101,CASCAS,GRAN CHIMU,LA LIBERTAD,468.2,0.64,300,1738.03446284174,1500-2500,0,129223.188681878,0,0
131102,LUCMA,GRAN CHIMU,LA LIBERTAD,288.3,1.43,412,1900.17373674361,1500-2500,0,43562.5482562855,0,0
131103,MARMOT,GRAN CHIMU,LA LIBERTAD,301,0.99,298,1814.15340909091,1500-2500,0,23152.1268101761,0,0
131104,SAYAPULLO,GRAN CHIMU,LA LIBERTAD,235,1.48,348,2631.21795855718,2500-3500,0,58248.1433534743,0,0
131201,VIRU,VIRU,LA LIBERTAD,1088,0.07,76,628.134512104437,500-1500,0,530960.799808696,0,0
131202,CHAO,VIRU,LA LIBERTAD,1677,0.26,436,920.99662596401,500-1500,0,360724.931033564,0,0
131203,GUADALUPITO,VIRU,LA LIBERTAD,428.1,0,0,142.334453781513,0-500,0,69679.7899416136,0,
140101,CHICLAYO,CHICLAYO,LAMBAYEQUE,47.7,0,0,31.0884615384615,0-500,0,2610758.42278433,0,
140102,CHONGOYAPE,CHICLAYO,LAMBAYEQUE,725.1,0.37,268,342.386743084974,0-500,0,177518.962810555,0,0
140103,ETEN,CHICLAYO,LAMBAYEQUE,83.9,0,0,22.2127429805616,0-500,0,119598.963477047,0,
140104,ETEN PUERTO,CHICLAYO,LAMBAYEQUE,13.4,0,0,24.7891156462585,0-500,0,22008.2791081751,0,
140105,JOSE LEONARDO ORTIZ,CHICLAYO,LAMBAYEQUE,29.3,0,0,28.0670731707317,0-500,0,1495997.31786827,0,
140106,LA VICTORIA,CHICLAYO,LAMBAYEQUE,41.2,0,0,19.7017543859649,0-500,0,891708.240858645,0,
140107,LAGUNAS,CHICLAYO,LAMBAYEQUE,433.1,0.28,121,44.3676746611053,0-500,0,98211.3934181002,0,0
140108,MONSEFU,CHICLAYO,LAMBAYEQUE,47.1,0,0,14.1228406909789,0-500,0,320660.837072527,0,
140109,NUEVA ARICA,CHICLAYO,LAMBAYEQUE,212.5,0,0,403.361122926414,0-500,0,22892.1144101346,0,
140110,OYOTUN,CHICLAYO,LAMBAYEQUE,489,0.8,391,708.257390983001,500-1500,0,75185.9142857143,0,0
140111,PICSI,CHICLAYO,LAMBAYEQUE,52.6,0.18,9,41.7332185886403,0-500,0,131247.339633326,0,0
140112,PIMENTEL,CHICLAYO,LAMBAYEQUE,66.9,0,0,15.1199460916442,0-500,0,467143.104959905,0,
140113,REQUE,CHICLAYO,LAMBAYEQUE,45.6,0.27,12,76.7007874015748,0-500,0,160933.867776237,0,0
140114,SANTA ROSA,CHICLAYO,LAMBAYEQUE,14,0,0,5.57142857142857,0-500,0,126628.446144791,0,
140115,SAÑA,CHICLAYO,LAMBAYEQUE,315.9,0.52,164,122.924771167048,0-500,0,113178.540080321,0,0
140116,CAYALTI,CHICLAYO,LAMBAYEQUE,165.3,0.51,84,185.491543917076,0-500,0,136741.093486987,0,0
140117,PATAPO,CHICLAYO,LAMBAYEQUE,185.1,0.14,26,263.872922776149,0-500,0,227561.712431029,0,0
140118,POMALCA,CHICLAYO,LAMBAYEQUE,77.1,0,0,48.3850641773629,0-500,0,245234.64720222,0,
140119,PUCALA,CHICLAYO,LAMBAYEQUE,175.9,0.41,72,298.435633367662,0-500,0,81440.0159380188,0,0
140120,TUMAN,CHICLAYO,LAMBAYEQUE,126.4,0.38,48,80.3764367816092,0-500,0,269289.864512644,0,0
140201,FERREÑAFE,FERREÑAFE,LAMBAYEQUE,60.7,0.18,11,40.6443452380952,0-500,0,341445.358989503,0,0
140202,CAÑARIS,FERREÑAFE,LAMBAYEQUE,290.2,1.9,551,2735.95420560748,2500-3500,0,109063.020813008,0,0
140203,INCAHUASI,FERREÑAFE,LAMBAYEQUE,437.4,0.4,175,2577.58526490066,2500-3500,0,136271.090449251,0,0
140204,MANUEL ANTONIO MESONES MURO,FERREÑAFE,LAMBAYEQUE,210.6,0.37,78,195.208833619211,0-500,0,37686.149988001,0,0
140205,PITIPO,FERREÑAFE,LAMBAYEQUE,553.1,0,0,298.894762684124,0-500,0,198099.576914254,0,
140206,PUEBLO NUEVO,FERREÑAFE,LAMBAYEQUE,31.3,0.25,8,29.3218390804598,0-500,0,142615.437807764,0,0
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,327.6,0,0,15.8213495575221,0-500,0,736999.542690477,0,
140302,CHOCHOPE,LAMBAYEQUE,LAMBAYEQUE,77.7,0.75,58,601.71178529755,500-1500,0,14512.751137102,0,0
140303,ILLIMO,LAMBAYEQUE,LAMBAYEQUE,24.2,0,0,51.3185185185185,0-500,0,85869.4073760068,0,
140304,JAYANCA,LAMBAYEQUE,LAMBAYEQUE,691.7,0.25,173,131.098442204477,0-500,0,181209.131494253,0,0
140305,MOCHUMI,LAMBAYEQUE,LAMBAYEQUE,103.3,0,0,32.6340611353712,0-500,0,182359.20779751,0,
140306,MORROPE,LAMBAYEQUE,LAMBAYEQUE,1061.5,0.08,85,7.17444045788485,0-500,0,507522.079484169,0,0
140307,MOTUPE,LAMBAYEQUE,LAMBAYEQUE,559.2,0.42,235,239.441438522598,0-500,0,311353.721309986,0,0
140308,OLMOS,LAMBAYEQUE,LAMBAYEQUE,5721.9,0.4,2289,110.764352607476,0-500,0,502042.055429654,0,0
140309,PACORA,LAMBAYEQUE,LAMBAYEQUE,89.3,0,0,49.4514170040486,0-500,0,81618.9588010647,0,
140310,SALAS,LAMBAYEQUE,LAMBAYEQUE,1075.8,0.43,463,1355.49074697174,500-1500,0,123115.653453631,0,0
140311,SAN JOSE,LAMBAYEQUE,LAMBAYEQUE,45.8,0,0,10.1921568627451,0-500,0,164214.215680577,0,
140312,TUCUME,LAMBAYEQUE,LAMBAYEQUE,63.8,0,0,44.1775568181818,0-500,0,221678.662722141,0,
150101,LIMA,LIMA,LIMA,21.6,0,0,125.358024691358,0-500,0,2413406.96331676,0,
150102,ANCON,LIMA,LIMA,311,0,0,634.286447931526,500-1500,0,773196.422384326,0,
150103,ATE,LIMA,LIMA,84.6,0,0,584.810810810811,500-1500,0,6152868.2277531,0,
150104,BARRANCO,LIMA,LIMA,2.8,0,0,65.3548387096774,0-500,0,325888.1620926,0,
150105,BREÑA,LIMA,LIMA,3.2,0,0,120.675675675676,0-500,0,846021.497444468,0,
150106,CARABAYLLO,LIMA,LIMA,312.2,0.55,172,799.793632745878,500-1500,0,3661705.18008874,0,0
150107,CHACLACAYO,LIMA,LIMA,42.8,0.4,17,1065.82194616977,500-1500,0,402283.536369228,0,0
150108,CHORRILLOS,LIMA,LIMA,36.9,0.37,14,41.8968824940048,0-500,0,3241548.80428749,0,0
150109,CIENEGUILLA,LIMA,LIMA,225.3,0.4,90,862.039246467818,500-1500,0,352286.104746794,0,0
150110,COMAS,LIMA,LIMA,48.9,0,0,273.030797101449,0-500,1,5201597.14080704,0.192248644585506,
150111,EL AGUSTINO,LIMA,LIMA,13.3,0,0,241.328859060403,0-500,0,2028867.06384548,0,
150112,INDEPENDENCIA,LIMA,LIMA,16.1,0,0,220.356756756757,0-500,0,2034469.73101453,0,
150113,JESUS MARIA,LIMA,LIMA,4.3,0,0,107.02,0-500,0,742748.294972442,0,
150114,LA MOLINA,LIMA,LIMA,48.6,0.59,29,398.976234003656,0-500,0,1460071.19173742,0,0
150115,LA VICTORIA,LIMA,LIMA,9.1,0,0,155.742857142857,0-500,0,1703992.51532027,0,
150116,LINCE,LIMA,LIMA,2.7,0,0,115.4,0-500,0,549085.016212656,0,
150117,LOS OLIVOS,LIMA,LIMA,18.2,0,0,75.0194174757282,0-500,1,3197951.49006302,0.312700177944317,
150118,LURIGANCHO,LIMA,LIMA,245.6,0.27,66,985.922522522523,500-1500,0,2617793.81886676,0,0
150119,LURIN,LIMA,LIMA,188.4,0.77,145,460.836081017428,0-500,0,990509.145423308,0,0
150120,MAGDALENA DEL MAR,LIMA,LIMA,3.6,0,0,60.325,0-500,0,597502.925645202,0,
150121,PUEBLO LIBRE,LIMA,LIMA,4.6,0,0,86.2745098039216,0-500,0,861161.62098645,0,
150122,MIRAFLORES,LIMA,LIMA,9.2,0,0,82.5145631067961,0-500,1,1000643.01040896,0.999357402787739,
150123,PACHACAMAC,LIMA,LIMA,185.6,0.77,143,600.623501199041,500-1500,1,1307199.26344479,0.764994311092829,777.000777000777
150124,PUCUSANA,LIMA,LIMA,29.4,0.18,5,86.2789317507418,0-500,0,153119.285990519,0,0
150125,PUENTE PIEDRA,LIMA,LIMA,50.6,0,0,222.415944540728,0-500,0,3585232.28599921,0,
150126,PUNTA HERMOSA,LIMA,LIMA,121.9,0.76,93,558.020245842372,500-1500,0,196451.776920765,0,0
150127,PUNTA NEGRA,LIMA,LIMA,129.6,0.77,100,580.399317406143,500-1500,0,76602.541043369,0,0
150128,RIMAC,LIMA,LIMA,12.1,0,0,193.325925925926,0-500,0,1637376.80788473,0,
150129,SAN BARTOLO,LIMA,LIMA,53.7,0,0,317.474295190713,0-500,0,80858.3085761668,0,
150130,SAN BORJA,LIMA,LIMA,10.3,0,0,159.862068965517,0-500,0,1158068.16293746,0,
150131,SAN ISIDRO,LIMA,LIMA,9.8,0,0,101.927272727273,0-500,0,615825.465309967,0,
150132,SAN JUAN DE LURIGANCHO,LIMA,LIMA,140.4,0,0,653.230914826498,500-1500,1,10770051.4548261,0.0928500670766895,
150133,SAN JUAN DE MIRAFLORES,LIMA,LIMA,22.4,0,0,156.259842519685,0-500,1,3751784.3697355,0.266539838501033,
150134,SAN LUIS,LIMA,LIMA,3.5,0,0,186.974358974359,0-500,0,504465.387803477,0,
150135,SAN MARTIN DE PORRES,LIMA,LIMA,36.5,0,0,61.6577017114915,0-500,0,6788291.47867862,0,
150136,SAN MIGUEL,LIMA,LIMA,9.7,0,0,51.0366972477064,0-500,0,1586467.76915443,0,
150137,SANTA ANITA,LIMA,LIMA,10.7,0,0,276.235294117647,0-500,0,2013693.21442562,0,
150138,SANTA MARIA DEL MAR,LIMA,LIMA,7.8,0,0,93.1136363636364,0-500,0,10586.3752260398,0,
150139,SANTA ROSA,LIMA,LIMA,17.6,0,0,140.737373737374,0-500,0,352174.658770117,0,
150140,SANTIAGO DE SURCO,LIMA,LIMA,34.6,0,0,140.760925449872,0-500,0,3692289.86638024,0,
150141,SURQUILLO,LIMA,LIMA,4.6,0,0,117.288461538462,0-500,0,911215.419419097,0,
150142,VILLA EL SALVADOR,LIMA,LIMA,33.9,0,0,108.301047120419,0-500,0,3847560.82612223,0,
150143,VILLA MARIA DEL TRIUNFO,LIMA,LIMA,66.2,0,0,347.269333333333,0-500,0,3983099.72924787,0,
150201,BARRANCA,BARRANCA,LIMA,160.9,0,0,287.771444382955,0-500,0,661019.266193234,0,
150202,PARAMONGA,BARRANCA,LIMA,414,0.14,58,533.994170984456,500-1500,0,195720.10910165,0,0
150203,PATIVILCA,BARRANCA,LIMA,282.2,0,0,422.505681818182,0-500,0,162437.420520312,0,
150204,SUPE,BARRANCA,LIMA,519.7,0,0,528.897672826831,500-1500,0,235444.045888488,0,
150205,SUPE PUERTO,BARRANCA,LIMA,15.5,0,0,91.7441860465116,0-500,0,122888.66312137,0,
150301,CAJATAMBO,CAJATAMBO,LIMA,552.4,3.96,2188,4379.2274560413,>3500,0,17464.0558882236,0,0
150302,COPA,CAJATAMBO,LIMA,205.5,1.91,393,3994.92903504976,>3500,0,7522.04215456675,0,0
150303,GORGOR,CAJATAMBO,LIMA,336.2,1.69,568,4193.76792802329,>3500,0,14343.8296969697,0,0
150304,HUANCAPON,CAJATAMBO,LIMA,150.2,0,0,3070.22419928826,2500-3500,0,8361.234375,0,
150305,MANAS,CAJATAMBO,LIMA,282.9,0.42,119,2808.5357480315,2500-3500,0,8655.01639344262,0,0
150401,CANTA,CANTA,LIMA,134.2,5.34,717,3883.39222148978,>3500,0,20296.7699694457,0,0
150402,ARAHUAY,CANTA,LIMA,135.3,2.31,313,3083.28110599078,2500-3500,0,5224.04194630873,0,0
150403,HUAMANTANGA,CANTA,LIMA,493.4,0.99,488,2293.76400648532,1500-2500,0,5764.10287443268,0,0
150404,HUAROS,CANTA,LIMA,327.3,7.83,2563,4485.36862106406,>3500,0,6810.08311688312,0,0
150405,LACHAQUI,CANTA,LIMA,128.4,4.04,519,3872.45637119114,>3500,0,7815.01805869075,0,0
150406,SAN BUENAVENTURA,CANTA,LIMA,107.6,4.98,536,3758.38994229184,>3500,0,5369.13846153846,0,0
150407,SANTA ROSA DE QUIVES,CANTA,LIMA,409.5,2.28,934,1633.71209171534,1500-2500,0,52510.0015272357,0,0
150501,SAN VICENTE DE CAÑETE,CAÑETE,LIMA,519.7,0.18,94,361.355823020851,0-500,0,550077.950175971,0,0
150502,ASIA,CAÑETE,LIMA,282,0.4,113,294.707706766917,0-500,0,97167.789930725,0,0
150503,CALANGO,CAÑETE,LIMA,526.9,0.54,285,1441.58585349462,500-1500,0,21709.2834381551,0,0
150504,CERRO AZUL,CAÑETE,LIMA,120.9,0,0,177.826086956522,0-500,0,82594.225836981,0,
150505,CHILCA,CAÑETE,LIMA,483.3,0,0,703.870814272644,500-1500,0,220239.589294404,0,
150506,COAYLLO,CAÑETE,LIMA,600.3,0.21,126,1211.9324304431,500-1500,0,9648.03481624758,0,0
150507,IMPERIAL,CAÑETE,LIMA,52.3,0.42,22,103.857385398981,0-500,0,350929.240252099,0,0
150508,LUNAHUANA,CAÑETE,LIMA,493.4,0,0,1448.2930141147,500-1500,0,36339.0789666098,0,
150509,MALA,CAÑETE,LIMA,131.1,0.13,17,239.341627437794,0-500,0,308343.583177061,0,0
150510,NUEVO IMPERIAL,CAÑETE,LIMA,320.2,0,0,888.418021493524,500-1500,0,261574.041883856,0,
150511,PACARAN,CAÑETE,LIMA,238.4,0.72,172,1982.81028106509,1500-2500,0,15343.038163387,0,0
150512,QUILMANA,CAÑETE,LIMA,449,0,0,744.324409448819,500-1500,0,147371.27471149,0,
150513,SAN ANTONIO,CAÑETE,LIMA,39.3,0,0,70.5615212527964,0-500,0,42177.4429426102,0,
150514,SAN LUIS,CAÑETE,LIMA,37.5,0,0,32.2636579572447,0-500,0,118809.967414694,0,
150515,SANTA CRUZ DE FLORES,CAÑETE,LIMA,94.3,0,0,376.975609756098,0-500,0,29073.5269403464,0,
150516,ZUÑIGA,CAÑETE,LIMA,129.3,0,0,1770.93442622951,1500-2500,0,11878.0740740741,0,
150601,HUARAL,HUARAL,LIMA,645.6,0.22,142,657.962962962963,500-1500,0,962118.399620092,0,0
150602,ATAVILLOS ALTO,HUARAL,LIMA,345.1,6.52,2250,4332.27190721649,>3500,0,5906.42814814815,0,0
150603,ATAVILLOS BAJO,HUARAL,LIMA,176.6,2.33,411,3454.29240060393,2500-3500,0,7452.04046242775,0,0
150604,AUCALLAMA,HUARAL,LIMA,719.8,0.12,86,839.927911275416,500-1500,0,195180.431525802,0,0
150605,CHANCAY,HUARAL,LIMA,155.1,0.49,76,128.208929593589,0-500,0,554605.527318186,0,0
150606,IHUARI,HUARAL,LIMA,474.3,0.59,280,2766.31689480593,2500-3500,0,17848.6671539961,0,0
150607,LAMPIAN,HUARAL,LIMA,148,0,0,2649.36927710843,2500-3500,0,2768.44444444444,0,
150608,PACARAOS,HUARAL,LIMA,305.7,2.73,835,4306.42410196987,>3500,0,11150.8610378188,0,0
