UBIGEO,nombre,anio,poblacion
120126,PUCARA,2022,4695
120126,PUCARA,2023,4613
120126,PUCARA,2024,4533
120126,PUCARA,2025,4455
120126,PUCARA,2026,4379
120127,QUICHUAY,2017,1937
120127,QUICHUAY,2018,1937
120127,QUICHUAY,2019,1937
120127,QUICHUAY,2020,1931
120127,QUICHUAY,2021,1916
120127,QUICHUAY,2022,1896
120127,QUICHUAY,2023,1876
120127,QUICHUAY,2024,1853
120127,QUICHUAY,2025,1832
120127,QUICHUAY,2026,1811
120128,QUILCAS,2017,4030.05541871921
120128,QUILCAS,2018,4045
120128,QUILCAS,2019,4060
120128,QUILCAS,2020,4063
120128,QUILCAS,2021,4089
120128,QUILCAS,2022,4105
120128,QUILCAS,2023,4115
120128,QUILCAS,2024,4122
120128,QUILCAS,2025,4128
120128,QUILCAS,2026,4134
120129,SAN AGUSTIN,2017,16280.6875034945
120129,SAN AGUSTIN,2018,17064
120129,SAN AGUSTIN,2019,17885
120129,SAN AGUSTIN,2020,18684
120129,SAN AGUSTIN,2021,19381
120129,SAN AGUSTIN,2022,20025
120129,SAN AGUSTIN,2023,20627
120129,SAN AGUSTIN,2024,21202
120129,SAN AGUSTIN,2025,21764
120129,SAN AGUSTIN,2026,22313
120130,SAN JERONIMO DE TUNAN,2017,12186.8600062637
120130,SAN JERONIMO DE TUNAN,2018,12476
120130,SAN JERONIMO DE TUNAN,2019,12772
120130,SAN JERONIMO DE TUNAN,2020,13031
120130,SAN JERONIMO DE TUNAN,2021,13206
120130,SAN JERONIMO DE TUNAN,2022,13350
120130,SAN JERONIMO DE TUNAN,2023,13471
120130,SAN JERONIMO DE TUNAN,2024,13580
120130,SAN JERONIMO DE TUNAN,2025,13687
120130,SAN JERONIMO DE TUNAN,2026,13790
120132,SAÑO,2017,5679.20920434289
120132,SAÑO,2018,5920
120132,SAÑO,2019,6171
120132,SAÑO,2020,6412
120132,SAÑO,2021,6526
120132,SAÑO,2022,6623
120132,SAÑO,2023,6709
120132,SAÑO,2024,6789
120132,SAÑO,2025,6866
120132,SAÑO,2026,6942
120133,SAPALLANGA,2017,21803.1285495805
120133,SAPALLANGA,2018,22967
120133,SAPALLANGA,2019,24193
120133,SAPALLANGA,2020,25401
120133,SAPALLANGA,2021,26179
120133,SAPALLANGA,2022,26887
120133,SAPALLANGA,2023,27543
120133,SAPALLANGA,2024,28165
120133,SAPALLANGA,2025,28774
120133,SAPALLANGA,2026,29367
120134,SICAYA,2017,17300.8611422719
120134,SICAYA,2018,18834
120134,SICAYA,2019,20503
120134,SICAYA,2020,22244
120134,SICAYA,2021,23457
120134,SICAYA,2022,24599
120134,SICAYA,2023,25684
120134,SICAYA,2024,26727
120134,SICAYA,2025,27748
120134,SICAYA,2026,28744
120135,SANTO DOMINGO DE ACOBAMBA,2017,6793.27340766763
120135,SANTO DOMINGO DE ACOBAMBA,2018,6669
120135,SANTO DOMINGO DE ACOBAMBA,2019,6547
120135,SANTO DOMINGO DE ACOBAMBA,2020,6406
120135,SANTO DOMINGO DE ACOBAMBA,2021,6252
120135,SANTO DOMINGO DE ACOBAMBA,2022,6086
120135,SANTO DOMINGO DE ACOBAMBA,2023,5915
120135,SANTO DOMINGO DE ACOBAMBA,2024,5743
120135,SANTO DOMINGO DE ACOBAMBA,2025,5574
120135,SANTO DOMINGO DE ACOBAMBA,2026,5410
120136,VIQUES,2017,2727.21837088388
120136,VIQUES,2018,2805
120136,VIQUES,2019,2885
120136,VIQUES,2020,2957
120136,VIQUES,2021,2990
120136,VIQUES,2022,3016
120136,VIQUES,2023,3038
120136,VIQUES,2024,3056
120136,VIQUES,2025,3074
120136,VIQUES,2026,3092
120201,CONCEPCION,2017,16176.1532078648
120201,CONCEPCION,2018,16402
120201,CONCEPCION,2019,16631
120201,CONCEPCION,2020,16806
120201,CONCEPCION,2021,16973
120201,CONCEPCION,2022,17124
120201,CONCEPCION,2023,17260
120201,CONCEPCION,2024,17391
120201,CONCEPCION,2025,17514
120201,CONCEPCION,2026,17631
120202,ACO,2017,1715.31695626123
120202,ACO,2018,1692
120202,ACO,2019,1669
120202,ACO,2020,1643
120202,ACO,2021,1615
120202,ACO,2022,1586
120202,ACO,2023,1556
120202,ACO,2024,1526
120202,ACO,2025,1496
120202,ACO,2026,1465
120203,ANDAMARCA,2017,3795.41946499715
120203,ANDAMARCA,2018,3652
120203,ANDAMARCA,2019,3514
120203,ANDAMARCA,2020,3371
120203,ANDAMARCA,2021,3224
120203,ANDAMARCA,2022,3075
120203,ANDAMARCA,2023,2926
120203,ANDAMARCA,2024,2776
120203,ANDAMARCA,2025,2627
120203,ANDAMARCA,2026,2479
120204,CHAMBARA,2017,2750.17886178862
120204,CHAMBARA,2018,2728
120204,CHAMBARA,2019,2706
120204,CHAMBARA,2020,2675
120204,CHAMBARA,2021,2643
120204,CHAMBARA,2022,2609
120204,CHAMBARA,2023,2574
120204,CHAMBARA,2024,2537
120204,CHAMBARA,2025,2501
120204,CHAMBARA,2026,2464
120205,COCHAS,2017,2033.18095238095
120205,COCHAS,2018,2014
120205,COCHAS,2019,1995
120205,COCHAS,2020,1971
120205,COCHAS,2021,1946
120205,COCHAS,2022,1919
120205,COCHAS,2023,1890
120205,COCHAS,2024,1862
120205,COCHAS,2025,1833
120205,COCHAS,2026,1804
120206,COMAS,2017,5881.90805840995
120206,COMAS,2018,5712
120206,COMAS,2019,5547
120206,COMAS,2020,5369
120206,COMAS,2021,5187
120206,COMAS,2022,5002
120206,COMAS,2023,4815
120206,COMAS,2024,4627
120206,COMAS,2025,4440
120206,COMAS,2026,4253
120207,HEROINAS TOLEDO,2017,1045.97761953204
120207,HEROINAS TOLEDO,2018,1014
120207,HEROINAS TOLEDO,2019,983
120207,HEROINAS TOLEDO,2020,949
120207,HEROINAS TOLEDO,2021,916
120207,HEROINAS TOLEDO,2022,880
120207,HEROINAS TOLEDO,2023,845
120207,HEROINAS TOLEDO,2024,809
120207,HEROINAS TOLEDO,2025,774
120207,HEROINAS TOLEDO,2026,739
120208,MANZANARES,2017,1537
120208,MANZANARES,2018,1537
120208,MANZANARES,2019,1537
120208,MANZANARES,2020,1532
120208,MANZANARES,2021,1526
120208,MANZANARES,2022,1519
120208,MANZANARES,2023,1512
120208,MANZANARES,2024,1503
120208,MANZANARES,2025,1494
120208,MANZANARES,2026,1485
120209,MARISCAL CASTILLA,2017,1478.00611413043
120209,MARISCAL CASTILLA,2018,1475
120209,MARISCAL CASTILLA,2019,1472
120209,MARISCAL CASTILLA,2020,1465
120209,MARISCAL CASTILLA,2021,1457
120209,MARISCAL CASTILLA,2022,1448
120209,MARISCAL CASTILLA,2023,1438
120209,MARISCAL CASTILLA,2024,1427
120209,MARISCAL CASTILLA,2025,1416
120209,MARISCAL CASTILLA,2026,1405
120210,MATAHUASI,2017,6035.63582424631
120210,MATAHUASI,2018,6135
120210,MATAHUASI,2019,6236
120210,MATAHUASI,2020,6318
120210,MATAHUASI,2021,6396
120210,MATAHUASI,2022,6468
120210,MATAHUASI,2023,6536
120210,MATAHUASI,2024,6599
120210,MATAHUASI,2025,6661
120210,MATAHUASI,2026,6720
120211,MITO,2017,1462
120211,MITO,2018,1462
120211,MITO,2019,1462
120211,MITO,2020,1457
120211,MITO,2021,1452
120211,MITO,2022,1445
120211,MITO,2023,1437
120211,MITO,2024,1429
120211,MITO,2025,1420
120211,MITO,2026,1412
120212,NUEVE DE JULIO,2017,2348.02612540193
120212,NUEVE DE JULIO,2018,2417
120212,NUEVE DE JULIO,2019,2488
120212,NUEVE DE JULIO,2020,2555
120212,NUEVE DE JULIO,2021,2619
120212,NUEVE DE JULIO,2022,2679
120212,NUEVE DE JULIO,2023,2738
120212,NUEVE DE JULIO,2024,2795
120212,NUEVE DE JULIO,2025,2850
120212,NUEVE DE JULIO,2026,2905
120213,ORCOTUNA,2017,4936.10346168806
120213,ORCOTUNA,2018,5038
120213,ORCOTUNA,2019,5142
120213,ORCOTUNA,2020,5233
120213,ORCOTUNA,2021,5319
120213,ORCOTUNA,2022,5401
120213,ORCOTUNA,2023,5478
120213,ORCOTUNA,2024,5551
120213,ORCOTUNA,2025,5623
120213,ORCOTUNA,2026,5693
120214,SAN JOSE DE QUERO,2017,5884.52390024247
120214,SAN JOSE DE QUERO,2018,5829
120214,SAN JOSE DE QUERO,2019,5774
120214,SAN JOSE DE QUERO,2020,5702
120214,SAN JOSE DE QUERO,2021,5627
120214,SAN JOSE DE QUERO,2022,5548
120214,SAN JOSE DE QUERO,2023,5465
120214,SAN JOSE DE QUERO,2024,5381
120214,SAN JOSE DE QUERO,2025,5296
120214,SAN JOSE DE QUERO,2026,5211
120215,SANTA ROSA DE OCOPA,2017,2106.00428571429
120215,SANTA ROSA DE OCOPA,2018,2103
120215,SANTA ROSA DE OCOPA,2019,2100
120215,SANTA ROSA DE OCOPA,2020,2092
120215,SANTA ROSA DE OCOPA,2021,2082
120215,SANTA ROSA DE OCOPA,2022,2071
120215,SANTA ROSA DE OCOPA,2023,2058
120215,SANTA ROSA DE OCOPA,2024,2044
120215,SANTA ROSA DE OCOPA,2025,2030
120215,SANTA ROSA DE OCOPA,2026,2016
120301,CHANCHAMAYO,2017,28436.6091981783
120301,CHANCHAMAYO,2018,28709
120301,CHANCHAMAYO,2019,28984
120301,CHANCHAMAYO,2020,29175
120301,CHANCHAMAYO,2021,29354
120301,CHANCHAMAYO,2022,29494
120301,CHANCHAMAYO,2023,29604
120301,CHANCHAMAYO,2024,29695
120301,CHANCHAMAYO,2025,29775
120301,CHANCHAMAYO,2026,29843
120302,PERENE,2017,59156.8711823153
120302,PERENE,2018,59569
120302,PERENE,2019,59984
120302,PERENE,2020,60225
120302,PERENE,2021,60416
120302,PERENE,2022,60585
120302,PERENE,2023,60737
120302,PERENE,2024,60876
120302,PERENE,2025,61010
120302,PERENE,2026,61138
120303,PICHANAQUI,2017,44559.2384454506
120303,PICHANAQUI,2018,44032
120303,PICHANAQUI,2019,43511
120303,PICHANAQUI,2020,42869
120303,PICHANAQUI,2021,42209
120303,PICHANAQUI,2022,41498
120303,PICHANAQUI,2023,40752
120303,PICHANAQUI,2024,39986
120303,PICHANAQUI,2025,39213
120303,PICHANAQUI,2026,38436
120304,SAN LUIS DE SHUARO,2017,4500.04432666827
120304,SAN LUIS DE SHUARO,2018,4322
120304,SAN LUIS DE SHUARO,2019,4151
120304,SAN LUIS DE SHUARO,2020,3976
120304,SAN LUIS DE SHUARO,2021,3779
120304,SAN LUIS DE SHUARO,2022,3580
120304,SAN LUIS DE SHUARO,2023,3381
120304,SAN LUIS DE SHUARO,2024,3181
120304,SAN LUIS DE SHUARO,2025,2981
120304,SAN LUIS DE SHUARO,2026,2781
120305,SAN RAMON,2017,28569.3772693019
120305,SAN RAMON,2018,28880
120305,SAN RAMON,2019,29194
120305,SAN RAMON,2020,29425
120305,SAN RAMON,2021,29643
120305,SAN RAMON,2022,29821
120305,SAN RAMON,2023,29970
120305,SAN RAMON,2024,30097
120305,SAN RAMON,2025,30214
120305,SAN RAMON,2026,30319
120306,VITOC,2017,1891.89627959414
120306,VITOC,2018,1832
120306,VITOC,2019,1774
120306,VITOC,2020,1715
120306,VITOC,2021,1659
120306,VITOC,2022,1605
120306,VITOC,2023,1550
120306,VITOC,2024,1500
120306,VITOC,2025,1450
120306,VITOC,2026,1402
120401,JAUJA,2017,19124.4152714358
120401,JAUJA,2018,19415
120401,JAUJA,2019,19710
120401,JAUJA,2020,19948
120401,JAUJA,2021,20164
120401,JAUJA,2022,20347
120401,JAUJA,2023,20509
120401,JAUJA,2024,20651
120401,JAUJA,2025,20779
120401,JAUJA,2026,20892
120402,ACOLLA,2017,6586.98340513802
120402,ACOLLA,2018,6425
120402,ACOLLA,2019,6267
120402,ACOLLA,2020,6093
120402,ACOLLA,2021,5917
120402,ACOLLA,2022,5737
120402,ACOLLA,2023,5556
120402,ACOLLA,2024,5374
120402,ACOLLA,2025,5196
120402,ACOLLA,2026,5021
120403,APATA,2017,4677.14616216216
120403,APATA,2018,4651
120403,APATA,2019,4625
120403,APATA,2020,4586
120403,APATA,2021,4542
120403,APATA,2022,4491
120403,APATA,2023,4436
120403,APATA,2024,4376
120403,APATA,2025,4317
120403,APATA,2026,4255
120404,ATAURA,2017,1356.0726744186
120404,ATAURA,2018,1366
120404,ATAURA,2019,1376
120404,ATAURA,2020,1382
120404,ATAURA,2021,1390
120404,ATAURA,2022,1398
120404,ATAURA,2023,1405
120404,ATAURA,2024,1412
120404,ATAURA,2025,1417
120404,ATAURA,2026,1423
120405,CANCHAYLLO,2017,1713.01467997651
120405,CANCHAYLLO,2018,1708
120405,CANCHAYLLO,2019,1703
120405,CANCHAYLLO,2020,1692
120405,CANCHAYLLO,2021,1680
120405,CANCHAYLLO,2022,1665
120405,CANCHAYLLO,2023,1648
120405,CANCHAYLLO,2024,1630
120405,CANCHAYLLO,2025,1613
120405,CANCHAYLLO,2026,1593
120406,CURICACA,2017,1523.32724814064
120406,CURICACA,2018,1501
120406,CURICACA,2019,1479
120406,CURICACA,2020,1454
120406,CURICACA,2021,1427
120406,CURICACA,2022,1399
120406,CURICACA,2023,1370
120406,CURICACA,2024,1339
120406,CURICACA,2025,1309
120406,CURICACA,2026,1279
120407,EL MANTARO,2017,2715.05257393209
120407,EL MANTARO,2018,2727
120407,EL MANTARO,2019,2739
120407,EL MANTARO,2020,2743
120407,EL MANTARO,2021,2750
120407,EL MANTARO,2022,2758
120407,EL MANTARO,2023,2768
120407,EL MANTARO,2024,2778
120407,EL MANTARO,2025,2787
120407,EL MANTARO,2026,2797
120408,HUAMALI,2017,1729.28724035608
120408,HUAMALI,2018,1707
120408,HUAMALI,2019,1685
120408,HUAMALI,2020,1659
120408,HUAMALI,2021,1630
120408,HUAMALI,2022,1601
120408,HUAMALI,2023,1569
120408,HUAMALI,2024,1537
120408,HUAMALI,2025,1504
120408,HUAMALI,2026,1472
120409,HUARIPAMPA,2017,1081.01469237833
120409,HUARIPAMPA,2018,1085
120409,HUARIPAMPA,2019,1089
120409,HUARIPAMPA,2020,1090
120409,HUARIPAMPA,2021,1096
120409,HUARIPAMPA,2022,1105
120409,HUARIPAMPA,2023,1115
120409,HUARIPAMPA,2024,1124
120409,HUARIPAMPA,2025,1135
120409,HUARIPAMPA,2026,1145
120410,HUERTAS,2017,2139.49387755102
120410,HUERTAS,2018,2172
120410,HUERTAS,2019,2205
120410,HUERTAS,2020,2231
120410,HUERTAS,2021,2255
120410,HUERTAS,2022,2275
120410,HUERTAS,2023,2293
120410,HUERTAS,2024,2309
120410,HUERTAS,2025,2324
120410,HUERTAS,2026,2338
120411,JANJAILLO,2017,602.393356643357
120411,JANJAILLO,2018,587
120411,JANJAILLO,2019,572
120411,JANJAILLO,2020,557
120411,JANJAILLO,2021,542
120411,JANJAILLO,2022,529
120411,JANJAILLO,2023,514
120411,JANJAILLO,2024,502
120411,JANJAILLO,2025,491
120411,JANJAILLO,2026,479
120412,JULCAN,2017,780.046875
120412,JULCAN,2018,774
120412,JULCAN,2019,768
120412,JULCAN,2020,758
120412,JULCAN,2021,750
120412,JULCAN,2022,739
120412,JULCAN,2023,728
120412,JULCAN,2024,717
120412,JULCAN,2025,705
120412,JULCAN,2026,693
120413,LEONOR ORDOÑEZ,2017,1627.00246457178
120413,LEONOR ORDOÑEZ,2018,1625
120413,LEONOR ORDOÑEZ,2019,1623
120413,LEONOR ORDOÑEZ,2020,1616
120413,LEONOR ORDOÑEZ,2021,1607
120413,LEONOR ORDOÑEZ,2022,1597
120413,LEONOR ORDOÑEZ,2023,1584
120413,LEONOR ORDOÑEZ,2024,1570
120413,LEONOR ORDOÑEZ,2025,1556
120413,LEONOR ORDOÑEZ,2026,1540
120414,LLOCLLAPAMPA,2017,1218.12060301508
120414,LLOCLLAPAMPA,2018,1206
120414,LLOCLLAPAMPA,2019,1194
120414,LLOCLLAPAMPA,2020,1179
120414,LLOCLLAPAMPA,2021,1163
120414,LLOCLLAPAMPA,2022,1145
120414,LLOCLLAPAMPA,2023,1127
120414,LLOCLLAPAMPA,2024,1107
120414,LLOCLLAPAMPA,2025,1087
120414,LLOCLLAPAMPA,2026,1068
120415,MARCO,2017,1572.07310529846
120415,MARCO,2018,1531
120415,MARCO,2019,1491
120415,MARCO,2020,1447
120415,MARCO,2021,1403
120415,MARCO,2022,1359
120415,MARCO,2023,1313
120415,MARCO,2024,1269
120415,MARCO,2025,1225
120415,MARCO,2026,1183
120416,MASMA,2017,1874.56574585635
120416,MASMA,2018,1842
120416,MASMA,2019,1810
120416,MASMA,2020,1774
120416,MASMA,2021,1736
120416,MASMA,2022,1696
120416,MASMA,2023,1656
120416,MASMA,2024,1614
120416,MASMA,2025,1573
120416,MASMA,2026,1532
120417,MASMA CHICCHE,2017,780.190476190476
120417,MASMA CHICCHE,2018,768
120417,MASMA CHICCHE,2019,756
120417,MASMA CHICCHE,2020,742
120417,MASMA CHICCHE,2021,727
120417,MASMA CHICCHE,2022,711
120417,MASMA CHICCHE,2023,695
120417,MASMA CHICCHE,2024,679
120417,MASMA CHICCHE,2025,664
120417,MASMA CHICCHE,2026,647
120418,MOLINOS,2017,1661.1200244948
120418,MOLINOS,2018,1647
120418,MOLINOS,2019,1633
120418,MOLINOS,2020,1614
120418,MOLINOS,2021,1593
120418,MOLINOS,2022,1571
120418,MOLINOS,2023,1547
120418,MOLINOS,2024,1522
120418,MOLINOS,2025,1496
120418,MOLINOS,2026,1470
120419,MONOBAMBA,2017,1768.39165329053
120419,MONOBAMBA,2018,1818
120419,MONOBAMBA,2019,1869
120419,MONOBAMBA,2020,1917
120419,MONOBAMBA,2021,1964
120419,MONOBAMBA,2022,2008
120419,MONOBAMBA,2023,2051
120419,MONOBAMBA,2024,2093
120419,MONOBAMBA,2025,2135
120419,MONOBAMBA,2026,2176
120420,MUQUI,2017,1059
120420,MUQUI,2018,1059
120420,MUQUI,2019,1059
120420,MUQUI,2020,1057
120420,MUQUI,2021,1053
120420,MUQUI,2022,1047
120420,MUQUI,2023,1041
120420,MUQUI,2024,1032
120420,MUQUI,2025,1025
120420,MUQUI,2026,1017
120421,MUQUIYAUYO,2017,2389.0004189359
120421,MUQUIYAUYO,2018,2388
120421,MUQUIYAUYO,2019,2387
120421,MUQUIYAUYO,2020,2380
120421,MUQUIYAUYO,2021,2370
120421,MUQUIYAUYO,2022,2356
120421,MUQUIYAUYO,2023,2340
120421,MUQUIYAUYO,2024,2323
120421,MUQUIYAUYO,2025,2303
120421,MUQUIYAUYO,2026,2283
120422,PACA,2017,953.692137320044
120422,PACA,2018,928
120422,PACA,2019,903
120422,PACA,2020,876
120422,PACA,2021,848
120422,PACA,2022,820
120422,PACA,2023,792
120422,PACA,2024,765
120422,PACA,2025,737
120422,PACA,2026,711
120423,PACCHA,2017,1549.32602739726
120423,PACCHA,2018,1504
120423,PACCHA,2019,1460
120423,PACCHA,2020,1413
120423,PACCHA,2021,1366
120423,PACCHA,2022,1319
120423,PACCHA,2023,1273
120423,PACCHA,2024,1228
120423,PACCHA,2025,1184
120423,PACCHA,2026,1141
120424,PANCAN,2017,1296.06338028169
120424,PANCAN,2018,1287
120424,PANCAN,2019,1278
120424,PANCAN,2020,1264
120424,PANCAN,2021,1250
120424,PANCAN,2022,1234
120424,PANCAN,2023,1217
120424,PANCAN,2024,1198
120424,PANCAN,2025,1179
120424,PANCAN,2026,1161
